255.6999969482422,261.6499938964844,262.42999267578125,253.52999877929688,171369500
260.55999755859375,257.75,263.3299865722656,256.2200012207031,194881100
247.97999572753906,246.14999389648438,257.6600036621094,243.89999389648438,189554600
245.19000244140625,251.8300018310547,252.67999267578125,244.58999633789062,177660400
250.75999450683594,248.19000244140625,253.32000732421875,245.22000122070312,135561200
257.8399963378906,264.8599853515625,267.0,248.1699981689453,188061200
274.2099914550781,265.1300048828125,275.0299987792969,264.8900146484375,201427200
267.9599914550781,274.0299987792969,276.0,265.25,153774500
277.5799865722656,278.20001220703125,281.20001220703125,275.4700012207031,189999200
277.1400146484375,275.6600036621094,277.510009765625,271.4100036621094,114839100
