291.0199890136719,285.7300109863281,291.3999938964844,285.3999938964844,105270000
291.5299987792969,293.2099914550781,294.8800048828125,290.4100036621094,118745600
291.7099914550781,290.4800109863281,293.32000732421875,288.5899963378906,122901700
285.30999755859375,282.7900085449219,290.6600036621094,281.5199890136719,125180000
280.739990234375,283.57000732421875,283.8999938964844,279.1300048828125,80873200
286.6400146484375,286.19000244140625,289.25,283.7099914550781,79569900
288.0400085449219,284.25,288.4599914550781,283.7799987792969,73632600
287.75,287.67999267578125,289.7799987792969,287.1300048828125,75250400
291.0899963378906,292.44000244140625,292.95001220703125,289.8599853515625,76452400
290.3399963378906,292.5,294.0,289.8800048828125,79514200
