1
323.5400085449219,324.8699951171875,324.8900146484375,322.5299987792969,59151200
321.1600036621094,322.4100036621094,323.6400146484375,321.1000061035156,77709700
320.489990234375,323.6400146484375,323.7300109863281,320.3599853515625,55653900
323.0199890136719,322.7300109863281,323.5400085449219,322.239990234375,40496400
322.94000244140625,324.45001220703125,325.7799987792969,322.6700134277344,68296000
326.1600036621094,326.6499938964844,326.7300109863281,325.5199890136719,48473300
327.2900085449219,325.7099914550781,327.4599914550781,325.20001220703125,53029300
326.3900146484375,327.95001220703125,327.9599914550781,325.9200134277344,47086800
327.4700012207031,327.45001220703125,328.6199951171875,326.8399963378906,62832800
327.3500061035156,328.19000244140625,329.0199890136719,327.260009765625,72056600
329.70001220703125,330.9200134277344,330.9200134277344,329.45001220703125,54050300
331.70001220703125,331.95001220703125,332.17999267578125,330.8500061035156,95846000
330.8999938964844,331.29998779296875,332.17999267578125,330.82000732421875,77742400
332.239990234375,331.3399963378906,332.95001220703125,331.1700134277344,48914900
330.6300048828125,331.7200012207031,332.1700134277344,329.4100036621094,51963000
332.44000244140625,328.7699890136719,332.5299987792969,327.3599853515625,87578400
323.0299987792969,323.5,325.1199951171875,322.6600036621094,84062500
325.05999755859375,326.8900146484375,327.8500061035156,323.6000061035156,63834000
328.3800048828125,326.6199951171875,328.6300048828125,326.3999938964844,53888900
324.3599853515625,327.67999267578125,327.9100036621094,323.5400085449219,75491800
327.0,321.7300109863281,327.1700134277344,320.7300109863281,113845600
323.3500061035156,324.1199951171875,326.1600036621094,323.2200012207031,69083000
328.07000732421875,329.05999755859375,330.010009765625,327.7200012207031,62573200
332.2699890136719,332.8599853515625,333.0899963378906,330.6700134277344,65951100
333.9100036621094,333.9800109863281,334.19000244140625,332.79998779296875,50359700
332.82000732421875,332.20001220703125,333.989990234375,331.6000061035156,64139400
331.2300109863281,334.67999267578125,334.75,331.19000244140625,42070000
336.1600036621094,335.260009765625,337.0199890136719,334.67999267578125,54864500
336.8299865722656,337.4200134277344,337.6499938964844,336.42999267578125,43992700
335.8599853515625,337.05999755859375,338.1199951171875,335.55999755859375,54501900
337.510009765625,337.6000061035156,337.7300109863281,336.20001220703125,64582200
336.510009765625,336.7300109863281,337.6700134277344,335.2099914550781,57226200
337.7900085449219,338.3399963378906,339.0799865722656,337.4800109863281,48814700
337.739990234375,336.95001220703125,338.6400146484375,333.67999267578125,74163400
335.4700012207031,333.4800109863281,335.80999755859375,332.5799865722656,113788200
323.1400146484375,322.4200134277344,333.55999755859375,321.239990234375,161088400
323.94000244140625,312.6499938964844,324.6099853515625,311.69000244140625,218913200
314.17999267578125,311.5,318.1099853515625,310.70001220703125,194773800
305.4599914550781,297.510009765625,311.55999755859375,297.510009765625,284353500
288.70001220703125,296.260009765625,297.8900146484375,285.5400085449219,384975800
298.2099914550781,309.0899963378906,309.1600036621094,294.4599914550781,238703600
309.5,300.239990234375,313.8399963378906,297.57000732421875,300139100
306.1199951171875,312.8599853515625,313.1000061035156,303.3299865722656,176613400
304.9800109863281,302.4599914550781,308.4700012207031,300.010009765625,186366800
293.1499938964844,297.4599914550781,298.7799987792969,290.2300109863281,228667200
275.29998779296875,274.2300109863281,284.19000244140625,273.45001220703125,309417300
284.6400146484375,288.4200134277344,288.5199890136719,273.5,276444100
280.70001220703125,274.3599853515625,281.94000244140625,270.8800048828125,255316300
256.0,248.11000061035156,266.6600036621094,247.67999267578125,392220700
263.0899963378906,269.32000732421875,271.4800109863281,248.52000427246094,329566100
241.17999267578125,239.85000610351562,256.8999938964844,237.36000061035156,297240000
245.0399932861328,252.8000030517578,256.1700134277344,237.07000732421875,262070500
