1
293.7900085449219,286.6700134277344,294.239990234375,286.5199890136719,95870800
286.05999755859375,281.6000061035156,287.19000244140625,278.9599914550781,144721100
278.95001220703125,284.9700012207031,285.1099853515625,272.989990234375,121977900
282.3699951171875,286.2799987792969,286.3299865722656,281.3399963378906,111146300
293.04998779296875,295.0,296.75,292.70001220703125,119703800
294.3500061035156,291.9700012207031,296.2099914550781,291.95001220703125,95189300
295.82000732421875,296.92999267578125,297.8699951171875,295.57000732421875,85861700
296.7900085449219,294.8800048828125,297.6700134277344,293.69000244140625,78293900
294.57000732421875,295.44000244140625,295.6300048828125,293.2200012207031,63958200
301.92999267578125,299.0799865722656,302.19000244140625,295.4599914550781,88951400
