1
329.70001220703125,330.9200134277344,330.9200134277344,329.45001220703125,54050300
331.70001220703125,331.95001220703125,332.17999267578125,330.8500061035156,95846000
330.8999938964844,331.29998779296875,332.17999267578125,330.82000732421875,77742400
332.239990234375,331.3399963378906,332.95001220703125,331.1700134277344,48914900
330.6300048828125,331.7200012207031,332.1700134277344,329.4100036621094,51963000
332.44000244140625,328.7699890136719,332.5299987792969,327.3599853515625,87578400
323.0299987792969,323.5,325.1199951171875,322.6600036621094,84062500
325.05999755859375,326.8900146484375,327.8500061035156,323.6000061035156,63834000
328.3800048828125,326.6199951171875,328.6300048828125,326.3999938964844,53888900
324.3599853515625,327.67999267578125,327.9100036621094,323.5400085449219,75491800
